ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude,PropertyUrl
11058332,Rue de la Gare,"1,A21",,2,Rixensart,1330,WALLONIE,Nivelles,Walloon Brabant,APARTMENT,PENTHOUSE,560000,residential_sale,2022,2,134,USA_SEMI_EQUIPPED,0,0,1,16,,,3,0,AS_NEW,A++,50.7139216,4.5304256,https://www.immoweb.be/en/classified/penthouse/for-sale/rixensart/1330/11058332
11084138,Tolpoortstraat,41,,1,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,550000,residential_sale,2024,3,130,INSTALLED,,0,1,26,,,,,GOOD,A,50.9813272,3.5292559,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11084138
10960572,Jef Cassiersstraat,14,,3,Antwerp,2000,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,495000,residential_sale,2023,2,85,USA_HYPER_EQUIPPED,0,0,1,30,,,2,,AS_NEW,,51.2054024,4.380101,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10960572
11081011,Avenue Emile De Mot,19,,2,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,LOFT,495000,residential_sale,2024,1,81,USA_HYPER_EQUIPPED,0,0,1,9,,,2,,AS_NEW,,50.8164039,4.3745419,https://www.immoweb.be/en/classified/loft/for-sale/ixelles/1050/11081011
11036922,Tolpoortstraat,41,,4,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,440000,residential_sale,2024,3,116,INSTALLED,,0,1,18,,,,,GOOD,A,50.9813272,3.5292559,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11036922
11084139,Tolpoortstraat,41,,7,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,425000,residential_sale,2024,2,99,INSTALLED,,0,1,21,,,,,GOOD,A,50.9813272,3.5292559,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11084139
11000833,Rue Kerckx,50,,2,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,415000,residential_sale,2023,2,80,USA_INSTALLED,0,0,1,,,,3,,AS_NEW,,50.8309623,4.3762553,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11000833
11050105,Markt,113,,4,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,405500,residential_sale,2023,2,93,INSTALLED,,0,1,12,,,4,,GOOD,,50.9867397,3.5252413,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11050105
10828746,Arthur Dezangrélaan,2,,2,Kraainem,1950,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,DUPLEX,395000,residential_sale,2023,2,140,USA_HYPER_EQUIPPED,0,0,1,10,,,,0,AS_NEW,,50.8622516,4.4645495,https://www.immoweb.be/en/classified/duplex/for-sale/kraainem/1950/10828746
11093798,Kerkstraat,21,,1,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,387000,residential_sale,2024,3,145,HYPER_EQUIPPED,,0,1,19,,,,,GOOD,,51.1576187,2.9666875,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093798
11108050,Rue François-Lefèbvre,212,4,2,Liège Rocourt,4000,WALLONIE,Liège,Liège,APARTMENT,DUPLEX,270000,residential_sale,2023,2,109,INSTALLED,,0,1,8,,,2,0,AS_NEW,,50.684942,5.5505291,https://www.immoweb.be/en/classified/duplex/for-sale/liege-rocourt/4000/11108050
11024056,Tolpoortstraat,155,,1,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,260000,residential_sale,2023,2,91,INSTALLED,,0,1,8,,,,,GOOD,,50.9777315,3.5320013,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11024056
11024041,Kattestraat,41,,1,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,257000,residential_sale,2023,1,72,INSTALLED,,0,1,19,,,,,GOOD,,50.9879204,3.5244822,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11024041
11084137,Tolpoortstraat,41,,2,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,255000,residential_sale,2024,1,68,INSTALLED,,0,1,12,,,,,GOOD,A,50.9813272,3.5292559,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11084137
11075480,Rue de Ransbeek,81,,1,Bruxelles,1120,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,249900,residential_sale,2022,2,86,USA_HYPER_EQUIPPED,0,0,1,8,,,2,0,AS_NEW,,50.8963546,4.3957003,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/11075480
11118565,Rue des Corettes,"0,/Bloc A",,2,Bertrix,6880,WALLONIE,Neufchâteau,Luxembourg,APARTMENT,APARTMENT,239900,residential_sale,2023,2,97,,0,0,1,,,,,0,,B,49.8672169,5.2504373,https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/11118565
10815934,Trémouroux,118,,1,Perwez,1360,WALLONIE,Nivelles,Walloon Brabant,APARTMENT,APARTMENT,189000,residential_sale,2023,1,53,USA_HYPER_EQUIPPED,0,0,,,,,,0,AS_NEW,B,50.6355981,4.7617492,https://www.immoweb.be/en/classified/apartment/for-sale/perwez/1360/10815934
11050519,Avenue de la Couronne,486-498,U001,0,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,KOT,174680,residential_sale,2026,0,20,,1,0,,,,,,0,AS_NEW,A,50.8199474,4.3911561,https://www.immoweb.be/en/classified/kot/for-sale/ixelles/1050/11050519
11152755,Zeedijk-Knokke,686,1,1,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,920000,residential_sale,1964,2,64,INSTALLED,,0,,,,,,,,B,51.3542833,3.293466,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11152755
11153045,Ollevierlaan,8,03.02,3,De Panne,8660,FLANDERS,Veurne,West Flanders,APARTMENT,PENTHOUSE,419000,residential_sale,2023,2,93,,,0,1,,,,,,GOOD,A,51.0982812,2.5939649,https://www.immoweb.be/en/classified/penthouse/for-sale/de-panne/8660/11153045
11030902,Rue du Doyenné,56-58,DG05,0,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,GROUND_FLOOR,350000,residential_sale,2023,1,66,USA_HYPER_EQUIPPED,0,0,,,1,,2,0,AS_NEW,A,50.8062376,4.3384171,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/11030902
11144224,,,,2,Molenbeek-Saint-Jean,1080,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,265000,residential_sale,1958,2,125,INSTALLED,0,0,,,,,2,0,TO_BE_DONE_UP,G,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11144224
11023557,Paul Parmentierlaan,220,2.1,2,Knokke-Heist Knokke,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,1250000,residential_sale,1995,3,115,HYPER_EQUIPPED,,0,1,5,,,2,0,AS_NEW,C,51.3509547,3.2865581,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist-knokke/8300/11023557
10942593,Rue J-B. Timmermans,12,,1,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,799500,residential_sale,2024,3,151,USA_SEMI_EQUIPPED,0,0,1,48,1,,2,0,AS_NEW,A,50.8448821,4.4152305,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10942593
10956611,Corniche d'Or,4,,1,Chaumont-Gistoux,1325,WALLONIE,Nivelles,Walloon Brabant,APARTMENT,APARTMENT,775000,residential_sale,2022,3,194,HYPER_EQUIPPED,0,0,1,31,,,,0,AS_NEW,,50.6844751,4.6895421,https://www.immoweb.be/en/classified/apartment/for-sale/chaumont-gistoux/1325/10956611
11075467,Place Eugène Keym,42,,6,Watermael-Boitsfort,1170,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,635000,residential_sale,1970,2,141,,0,1,1,104,,,,0,GOOD,D,50.8099495,4.4026821,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/11075467
11016864,Avenue Victor Gilsoul - Victor Gilsoullaan,95,,3,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,DUPLEX,475000,residential_sale,1933,2,90,USA_HYPER_EQUIPPED,,0,1,9,,,2,0,JUST_RENOVATED,,50.8417089,4.4145543,https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-lambert/1200/11016864
11119938,Van Severlaan - Avenue Van Sever,90,,4,Wezembeek-Oppem,1970,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,APARTMENT,595000,residential_sale,1975,4,180,HYPER_EQUIPPED,,0,1,20,1,,2,0,GOOD,B,50.8449599,4.4993881,https://www.immoweb.be/en/classified/apartment/for-sale/wezembeek-oppem/1970/11119938
10895509,Groot Park,1D,8,2,Bierbeek,3360,FLANDERS,Leuven,Flemish Brabant,APARTMENT,DUPLEX,471180,residential_sale,2022,2,107,HYPER_EQUIPPED,0,0,1,8,,,4,1,AS_NEW,,50.8549967,4.7764752,https://www.immoweb.be/en/classified/duplex/for-sale/bierbeek/3360/10895509
10911738,Putkapelstraat,105,M,4,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,435000,residential_sale,1991,2,164,INSTALLED,0,0,1,30,,,3,,GOOD,D,51.0228577,3.6925583,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10911738
11000362,Camille Huysmanslaan,75,5,2,Antwerp,2020,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,400000,residential_sale,1936,4,125,,,0,1,4,,,2,,GOOD,B,51.1907603,4.3924447,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2020/11000362
11069511,Rue De La Madeleine - Magdalenasteenweg,13,,2,Brussel,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,390000,residential_sale,1963,2,80,,,0,,,,,3,0,GOOD,F,50.8458484,4.3545931,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/11069511
10855381,Vanderlindenstraat,36,,3,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,270000,residential_sale,1931,3,160,USA_SEMI_EQUIPPED,0,0,1,14,,,2,0,GOOD,,50.8671547,4.3671031,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/10855381
11104636,Boulevard du Triomphe,201,,4,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,FLAT_STUDIO,262500,residential_sale,2022,0,49,USA_SEMI_EQUIPPED,1,0,1,8,,,,0,AS_NEW,,50.8163956,4.3989398,https://www.immoweb.be/en/classified/flat-studio/for-sale/auderghem/1160/11104636
10723991,Rue de Rodange,156, 1,2,ATHUS,6791,WALLONIE,Arlon,Luxembourg,APARTMENT,APARTMENT,250000,residential_sale,2011,2,92,INSTALLED,,0,,,,,,,GOOD,C,49.5554761,5.8411307,https://www.immoweb.be/en/classified/apartment/for-sale/athus/6791/10723991
11064468,Avenue Marcel Thiry,52,44,4,Sint-Lambrechts-Woluwe,1200,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,249000,residential_sale,2003,1,46,HYPER_EQUIPPED,1,0,1,4,,,2,0,GOOD,F,50.8561429,4.4380858,https://www.immoweb.be/en/classified/penthouse/for-sale/sint-lambrechts-woluwe/1200/11064468
10395055,Avenue des Eperviers,21,,1,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,249000,residential_sale,1965,1,60,USA_INSTALLED,0,0,1,9,,,4,0,GOOD,E,50.8275748,4.4166673,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/10395055
11095461,Boulevard Theo Lambert 27 31,,,2,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,228000,residential_sale,1951,2,84,INSTALLED,0,0,1,3,,,2,,,G,50.8285954,4.2984613,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11095461
10985469,Chaussee de Forest,91B,,2,Saint-Gilles,1060,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,225000,residential_sale,1916,1,85,USA_INSTALLED,,0,,,,,,,GOOD,E,50.8309619,4.3386841,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10985469
11003513,Rue Jacques Rayé,4,,1,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,225000,residential_sale,1930,2,83,NOT_INSTALLED,0,0,,,,,2,0,TO_BE_DONE_UP,E,50.8694309,4.3835492,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11003513
10773132,Avenue Georges Henri,2,,2,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,220000,residential_sale,1948,1,50,INSTALLED,0,0,,,,,2,0,GOOD,G,50.8480716,4.4239712,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10773132
11101873,Statielei,24, 5,3,Mortsel,2640,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,215000,residential_sale,1950,2,85,INSTALLED,,1,,,,,,,GOOD,E,51.1703496,4.452214,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11101873
10665328,Rue François Lesnino,1,,5,Bruxelles,1020,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,200000,residential_sale,1959,2,70,SEMI_EQUIPPED,0,0,1,2,,,2,0,TO_RENOVATE,G,50.8746849,4.3500063,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/10665328
10916378,Avenue Armand Scheitler,38,,3,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,FLAT_STUDIO,195000,residential_sale,1965,0,40,USA_SEMI_EQUIPPED,0,0,1,,,,2,0,GOOD,G,50.823931,4.4174216,https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10916378
11155935,Peter Benoitlaan,9,202,2,Bredene,8450,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,399000,residential_sale,2019,3,112,INSTALLED,,0,,,,,,,,A,51.2467984,2.9613063,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/11155935
11155288,Volkstraat,25,,1,Antwerp,2000,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,398000,residential_sale,,2,90,INSTALLED,,1,,,,,2,,,A,51.2111542,4.3964849,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/11155288
11156162,Markegemsesteenweg,182,,2,Dentergem,8720,FLANDERS,Tielt,West Flanders,APARTMENT,APARTMENT,235000,residential_sale,2007,2,115,INSTALLED,,0,1,,,,,,,A,50.9589608,3.4085554,https://www.immoweb.be/en/classified/apartment/for-sale/dentergem/8720/11156162
11155479,Perronstraat,7,02.06,2,Oostende,8400,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,235000,residential_sale,2017,1,48,,,0,1,12,,,,,,A,51.2260869,2.9217761,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11155479
11153349,Krijgslaan,60,,0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,200000,residential_sale,,1,50,USA_HYPER_EQUIPPED,0,0,1,7,,,3,0,TO_RENOVATE,D,51.0340548,3.7203216,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11153349
11156437,,,,3,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,420000,residential_sale,2021,3,107,HYPER_EQUIPPED,0,0,1,12,,,2,0,JUST_RENOVATED,A,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11156437
11151946,Hoogstraatsebaan,73,,2,OOSTMALLE,2390,FLANDERS,Antwerp,Antwerp,APARTMENT,PENTHOUSE,340000,residential_sale,2023,2,105,INSTALLED,,1,1,36,1,,2,,,,51.3058423,4.7367351,https://www.immoweb.be/en/classified/penthouse/for-sale/oostmalle/2390/11151946
11152547,Korteveldstraat,"2, 1",,0,Erpe-Mere,9420,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,249000,residential_sale,2021,1,88,INSTALLED,,1,1,11,,,2,,,A,50.9103669,3.922903,https://www.immoweb.be/en/classified/apartment/for-sale/erpe-mere/9420/11152547
11130732,Sneeuwbeslaan,11,,3,Antwerpen Wilrijk,2610,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,282900,residential_sale,,2,87,INSTALLED,0,0,1,11,,,2,0,AS_NEW,B,51.1756075,4.3974572,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-wilrijk/2610/11130732
11132646,Gemeenteplein,11,,0,BROECHEM,2520,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,265000,residential_sale,2017,1,67,INSTALLED,,1,1,15,,,2,,GOOD,A,51.1813769,4.6010378,https://www.immoweb.be/en/classified/apartment/for-sale/broechem/2520/11132646
11132003,Molenstraat,178,,1,Gent,9032,FLANDERS,Gent,East Flanders,APARTMENT,DUPLEX,250000,residential_sale,,3,124,,,0,,,,,,,GOOD,B,51.0842427,3.7119938,https://www.immoweb.be/en/classified/duplex/for-sale/gent/9032/11132003
11140530,Emile Zolalaan,38,,2,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,TRIPLEX,455000,residential_sale,1900,3,209,NOT_INSTALLED,0,0,1,14,,,2,0,TO_RENOVATE,,50.8763925,4.3801487,https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/11140530
11142709,Avenue des Pagodes,392,,4,Neder-Over-Heembeek (Bruxelles),1020,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,249000,residential_sale,1950,2,85,,0,0,,,,,2,0,,E,50.8956343,4.360651,https://www.immoweb.be/en/classified/apartment/for-sale/neder-over-heembeek-bruxelles/1020/11142709
11156513,Rue Tramasure,12,,1,Lessines,7860,WALLONIE,Soignies,Hainaut,APARTMENT,APARTMENT,149000,residential_sale,,1,58,USA_INSTALLED,0,0,1,9,,,2,0,JUST_RENOVATED,B,50.7090703,3.8295341,https://www.immoweb.be/en/classified/apartment/for-sale/lessines/7860/11156513
11050593,Avenue Marcel Thiry,75-77,,5,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,826500,residential_sale,2024,3,173,USA_HYPER_EQUIPPED,0,0,1,61,,,2,0,AS_NEW,A,50.8562935,4.4355694,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/11050593
11112321,Quai du Hainaut,15,,1,MOLENBEEK-SAINT-JEAN,1080,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,370000,residential_sale,2023,2,89,USA_HYPER_EQUIPPED,,0,1,,,,2,0,AS_NEW,A,50.8526436,4.3400451,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11112321
11118440,Firmin Lecharlierlaan,143,,1,Jette,1090,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,269000,residential_sale,2023,1,82,USA_HYPER_EQUIPPED,,0,1,,,,3,,AS_NEW,A,50.869199,4.3337368,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11118440
11136053,Chaussee de Bruxelles,109,,10,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,259000,residential_sale,,3,105,NOT_INSTALLED,0,0,1,13,,,2,0,TO_BE_DONE_UP,E,50.8126616,4.322313,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11136053
11064663,Essex Scottishlaan,10, 0301,3,WESTENDE-BAD,8434,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,205000,residential_sale,2007,1,51,INSTALLED,1,1,,,,,3,,GOOD,B,51.1581644,2.7658205,https://www.immoweb.be/en/classified/apartment/for-sale/westende-bad/8434/11064663
11137920,Cooppallaan,75,0.7,0,Wetteren,9230,FLANDERS,Dendermonde,East Flanders,APARTMENT,GROUND_FLOOR,342000,residential_sale,2023,2,110,USA_HYPER_EQUIPPED,0,0,1,8,,,4,0,AS_NEW,,51.0085035,3.8742903,https://www.immoweb.be/en/classified/ground-floor/for-sale/wetteren/9230/11137920
11137921,Cooppallaan,75,0.4,0,Wetteren,9230,FLANDERS,Dendermonde,East Flanders,APARTMENT,GROUND_FLOOR,334500,residential_sale,2023,2,107,USA_HYPER_EQUIPPED,0,0,1,9,,,4,0,AS_NEW,,51.0085035,3.8742903,https://www.immoweb.be/en/classified/ground-floor/for-sale/wetteren/9230/11137921
11129646,Rue Georges Simpson,51,,1,BRUXELLES,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,189000,residential_sale,1970,1,60,INSTALLED,,1,,,,,2,,JUST_RENOVATED,F,50.8702738,4.3204688,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11129646
11145446,Leopoldlaan,12,3.1,3,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,1015000,residential_sale,1992,3,110,HYPER_EQUIPPED,,0,1,8,,,2,,AS_NEW,B,51.347178,3.2873551,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11145446
11131425,Rue du Doyenne,56,,1,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,500000,residential_sale,2022,2,95,USA_HYPER_EQUIPPED,0,0,1,11,,,,0,AS_NEW,B,50.8062376,4.3384171,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11131425
11143671,Florent Bauduinstraat,"4, 001",,0,Berchem,2600,FLANDERS,Antwerp,Antwerp,APARTMENT,GROUND_FLOOR,255000,residential_sale,1976,2,88,SEMI_EQUIPPED,,1,1,,1,,2,,GOOD,C,51.1912973,4.430553,https://www.immoweb.be/en/classified/ground-floor/for-sale/berchem/2600/11143671
11143648,Avenue Albert Giraud,107,,1,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,245000,residential_sale,1918,1,82,,0,0,1,8,,,2,0,,E,50.8753991,4.3818424,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11143648
11145551,Schepen Dejonghstraat,39,101,1,Sint-Truiden,3800,FLANDERS,Hasselt,Limburg,APARTMENT,APARTMENT,235000,residential_sale,1970,2,124,,,0,,,,,,,GOOD,B,50.8156633,5.1906365,https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/11145551
11143882,Rue de Montserrat,28,,0,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,199000,residential_sale,1923,1,55,NOT_INSTALLED,0,0,,,,,2,0,TO_BE_DONE_UP,,50.8354135,4.3493171,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11143882
11144169,Avenue de la Bugrane,46,7,4,Laeken,1020,BRUSSELS,Brussels,Brussels,APARTMENT,FLAT_STUDIO,119000,residential_sale,,0,28,,1,0,,,,,2,0,GOOD,G,50.8989261,4.3644899,https://www.immoweb.be/en/classified/flat-studio/for-sale/laeken/1020/11144169
11147725,Parkdreef,25,,1,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,312000,residential_sale,2025,2,80,INSTALLED,0,0,1,6,,,4,0,AS_NEW,A,50.8657817,4.3438952,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11147725
11082625,Avenue de l'Observatoire,9,,7,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,2950000,residential_sale,,4,365,HYPER_EQUIPPED,0,0,1,62,,,3,0,AS_NEW,C,50.803175,4.3701338,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11082625
10911041,Zoutelaan,100,B2,2,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,2295000,residential_sale,1978,3,154,HYPER_EQUIPPED,,0,,,,,4,,AS_NEW,D,51.3500801,3.2979172,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/10911041
11108023,Camille Lemonnier,,,3,IXELLES,1050,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,1185000,residential_sale,1950,3,220,,,0,1,30,,,3,,JUST_RENOVATED,C,50.836011,4.3689063,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/11108023
11037491,Paul Parmentierlaan,189,5.3,5,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,DUPLEX,1095000,residential_sale,2003,2,108,USA_HYPER_EQUIPPED,0,0,1,16,,,2,0,GOOD,B,51.3482643,3.2859865,https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/11037491
11000685,Van Eyckpark,70,0101,1,Waasmunster,9250,FLANDERS,Dendermonde,East Flanders,APARTMENT,APARTMENT,1090000,residential_sale,2022,2,256,HYPER_EQUIPPED,,0,1,90,,,,,GOOD,A,51.1392937,4.1207203,https://www.immoweb.be/en/classified/apartment/for-sale/waasmunster/9250/11000685
11035983,Kustlaan,32,51,5,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,PENTHOUSE,995000,residential_sale,1979,2,72,USA_HYPER_EQUIPPED,,0,1,,,,2,0,AS_NEW,A,51.3530347,3.2920571,https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/11035983
11040240,Leopoldlaan,156,51,5,Knokke,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,995000,residential_sale,1985,2,70,HYPER_EQUIPPED,,0,1,50,,,2,,AS_NEW,B,51.352239,3.2880182,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11040240
11042703,Leopoldlaan,156,51,5,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,PENTHOUSE,995000,residential_sale,1985,2,70,HYPER_EQUIPPED,1,0,1,50,,,2,0,AS_NEW,B,51.352239,3.2880182,https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/11042703
11089514,Academiestraat,1A,2,2,Brugge,8000,FLANDERS,Brugge,West Flanders,APARTMENT,DUPLEX,995000,residential_sale,2023,3,150,USA_HYPER_EQUIPPED,0,0,,,,,3,0,JUST_RENOVATED,B,51.2113625,3.2241957,https://www.immoweb.be/en/classified/duplex/for-sale/brugge/8000/11089514
10802475,Groot Park,3A,5,2,Lovenjoel,3360,FLANDERS,Leuven,Flemish Brabant,APARTMENT,APARTMENT,985000,residential_sale,2012,2,155,HYPER_EQUIPPED,,0,1,7,,,,,GOOD,B,50.8550285,4.7780725,https://www.immoweb.be/en/classified/apartment/for-sale/lovenjoel/3360/10802475
10895013,Meerlaan,50,A2,2,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,975000,residential_sale,1972,2,112,USA_HYPER_EQUIPPED,0,0,,,,,2,0,GOOD,E,51.3441151,3.2773864,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10895013
11117847,Krijgslaan,9,,1,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,965000,residential_sale,1920,4,344,,,0,,,,,,,GOOD,C,51.0346519,3.7204443,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11117847
